name,MEM_MATCH_ID,xapa_ra,xapa_dec,z,r2500,Tx,Tx-,Tx+,Lx52,Lx52-,Lx52+,Lx,Lx-,Lx+,richness,richness_err,XCS_NAME
SDSSXCS-171933,171933,28.106246,-8.498941699999998,0.5435446,0.7994104204725259,3.55345,0.367468619574463,0.3907332544255371,0.9365000358,0.0374069883422857,0.0372613267406454,2.707145495,0.1793146465246482,0.149651736385429,28.683565,9.40207,XMMXCS J015225.4-082956.1
SDSSXCS-239,239,28.175568,1.0081747,0.2275947,2.214158478147955,5.93552,0.1217478631191406,0.1226918838808597,2.579087161,0.0147427435530831,0.0157585879557231,9.557466437,0.1066222985283094,0.1069466876723108,93.85281,4.089814,XMMXCS J015242.1+010029.4
SDSSXCS-395,395,28.392295,-1.3044994,0.23913085,2.0572136956001783,5.61366,0.1715456757036131,0.1732821612963864,1.108785108,0.0089038141591994,0.0085622612894231,3.992524543,0.0664069686432773,0.0669882791312357,93.730774,5.118641,XMMXCS J015334.1-011816.1
SDSSXCS-944,944,29.282447,-5.876032299999999,0.13098373,2.778429408838971,3.65836,0.1527620614250486,0.1545533635749509,0.2073898215,0.0023522476033339,0.0026653048947788,0.6070704274,0.0130999774537773,0.0145698878276994,50.620216,3.387581,XMMXCS J015707.7-055233.7
SDSSXCS-593,593,29.603929,-1.7817758999999995,0.15635921,2.1607375503842583,3.1168,0.0700569438089599,0.07099786719104,0.4017048421,0.0038376481985593,0.0035891244871197,1.100424494,0.014978791369328,0.0139668344753247,53.96106,2.8864915,XMMXCS J015824.9-014654.3
SDSSXCS-35404,35404,30.191204,-6.708112599999999,0.3417674,0.8815991398989625,2.15643,0.1938721140272217,0.2355450979727784,0.1641762251,0.0083934795342475,0.0109498735887371,0.3963539262,0.0275369731744311,0.0289504527443857,25.81563,3.1895626,XMMXCS J020045.8-064229.2
SDSSXCS-7190,7190,30.329494,-6.831854700000001,0.3445764,0.8421954140038989,2.02192,0.2522829017440184,0.2613264392559813,0.1083784975,0.0075002909853545,0.0087527645669791,0.2565369753,0.0221244667154434,0.0260134334409189,43.11477,3.6073697,XMMXCS J020119.0-064954.6
SDSSXCS-7783,7783,30.429572,-2.1962592,0.19421071,1.9239973158047647,3.58162,0.0447000219510496,0.0451431720489501,2.305886035,0.0118602013554189,0.0103355572500913,6.688211958,0.0457721614999639,0.044225671022045,35.8534,3.2273033,XMMXCS J020143.0-021146.5
SDSSXCS-37598,37598,30.754573,-4.9979968,0.52264035,0.6462537338406049,2.62866,0.5140751246077881,0.7069975723922117,0.1453055273,0.0132589376356985,0.0150193585157861,0.3737494331,0.0469118828000745,0.0537456994398827,40.628212,8.8408,XMMXCS J020301.0-045952.7
SDSSXCS-32441,32441,30.773966,-7.1083686,0.31853133,0.8088440076746037,1.83617,0.3024909361146239,0.2999600538853761,0.07270008738,0.005720227872206,0.0087074707177909,0.1674932923,0.0146621464425296,0.0208919878154356,26.563124,3.1466134,XMMXCS J020305.7-070630.1
SDSSXCS-10036,10036,30.924464,-7.7845119999999985,0.42117354,1.3221818229319717,5.39723,1.032154135315429,1.420689480684571,0.6610702988,0.040931742620648,0.0433105897206091,2.333459842,0.2959745456819509,0.2422146376972351,49.704918,5.340836,XMMXCS J020341.8-074704.2
SDSSXCS-76969,76969,30.971875,-5.029464,0.5395183,0.8957464808706139,4.52401,0.8163345724270021,1.1949923285729982,0.4403594957,0.0331231527311408,0.0315019532444394,1.421840097,0.2212110221620964,0.175190349561185,29.476824,7.679477,XMMXCS J020353.2-050146.0
SDSSXCS-122888,122888,31.13625900000001,-6.747076700000001,0.4438435,0.9799509149178166,3.81236,0.9771498052940673,0.9835228257059327,0.1662824124,0.0118155863087579,0.0137403810006779,0.495676708,0.0646273316450937,0.0607679084754812,21.834082,4.2587237,XMMXCS J020432.7-064449.4
SDSSXCS-37574,37574,31.191888,-9.523220599999998,0.53115326,0.6912104751545899,2.88768,0.4227737997109373,0.8386203812890627,0.235082883,0.0248550647099277,0.0265319164735114,0.6254378377,0.079435249809868,0.0813373279044581,43.770737,10.328116,XMMXCS J020446.0-093123.5
SDSSXCS-5743,5743,31.351861,-5.7303361,0.2942178,1.3164506753630503,3.48432,0.3783097133082274,0.4642945096917725,0.2583766015,0.0106813230260364,0.0118160154927066,0.7406925228,0.057459363656122,0.0586750502058764,37.119568,3.1122668,XMMXCS J020524.4-054349.2
SDSSXCS-8671,8671,31.354731,-7.594891599999999,0.43330777,0.826869929355533,2.7002,0.404903731871582,0.5555515941284179,0.3215330228,0.0222835867358148,0.0248853219997174,0.8348174282,0.0879472008191314,0.0725952438458702,55.4713,6.053782,XMMXCS J020525.1-073541.6
SDSSXCS-9862,9862,31.699111,-6.9469419000000014,0.4210778,0.9178085229513254,3.36374,0.3567406453461914,0.3923303736538086,0.3394067054,0.0170278072609124,0.0154877327233677,0.9587802585,0.0602871464710039,0.058340250834904,35.9907,4.2645297,XMMXCS J020647.7-065648.9
SDSSXCS-19898,19898,32.071189000000004,-7.2745625,0.443769,0.9246474795904862,3.46384,0.6066697807819823,1.265435829218018,0.2230589665,0.0218888334569259,0.0253633158880983,0.6378585201,0.1141805040528035,0.1005561953552457,35.273712,4.500734,XMMXCS J020817.0-071628.4
SDSSXCS-32268,32268,32.295871000000005,-6.3463954000000005,0.47965908,0.7971460976942837,2.73594,0.3652590975532228,0.5890431414467772,0.3841773327,0.0301000074994365,0.0342535286632711,1.002143877,0.1098042386675969,0.1019410914364413,34.73979,6.294036,XMMXCS J020911.0-062047.0
SDSSXCS-1110,1110,32.741012,-6.1991344,0.42158094,1.0798019961577932,3.9651,0.6973370789725344,1.0856356820274655,0.273159378,0.0194347869087085,0.0198054128103873,0.8288988366,0.0967894818474757,0.0857423384474285,93.99011,6.8493443,XMMXCS J021057.8-061156.8
SDSSXCS-1131,1131,33.111835,-5.6262911,0.29934615,1.5496283289721844,4.78021,0.5570604331579592,0.5834456888420414,0.4656446064,0.0158160335185451,0.0166207471014103,1.544200227,0.1195485602384083,0.113030347893837,65.67688000000001,3.9442868,XMMXCS J021226.8-053734.6
SDSSXCS-29799,29799,33.116431,-6.077833999999998,0.321067,0.9172718866339805,2.40725,0.3563031875207518,0.4451692324792482,0.1299820221,0.0086687199332842,0.0097378631152728,0.3246610337,0.0292623355878588,0.0382685243308771,22.26122,2.5214868,XMMXCS J021227.9-060440.2
SDSSXCS-24361,24361,33.532981,-5.587619200000002,0.41862208,0.8365106450966496,2.72446,0.4503377235509034,0.6077271404490965,0.09612729273,0.0078445744887653,0.0088523989783773,0.2503765289,0.0304119562252653,0.0295389878363752,34.327904,4.348159,XMMXCS J021407.9-053515.4
SDSSXCS-5560,5560,33.774967,-5.9704491,0.24335854,0.8746187821624344,1.2568,0.0930854715038451,0.0781099734961547,0.0423971504,0.0040954938488114,0.0038604420112148,0.08574472414,0.0096294262812269,0.0092627114426631,41.55876,3.5133305,XMMXCS J021505.9-055813.6
SDSSXCS-6681,6681,33.866640000000004,-5.555356099999999,0.2923774,1.114230859065265,2.13773,0.4240860131939696,0.6939761928060304,0.07202980863,0.0071030495000345,0.0099946415056739,0.1734155921,0.0215097728680783,0.0289071437465643,33.244803999999995,2.9187756,XMMXCS J021527.9-053319.2
SDSSXCS-28064,28064,33.868853,-4.0516057,0.38192198,0.6820919277952833,1.66911,0.3229381505288695,0.3708949184711305,0.07133491439,0.0109715505204233,0.0141293712310455,0.1598373042,0.0301660829771319,0.0429106150631579,25.830885,3.1741045,XMMXCS J021528.5-040305.7
SDSSXCS-8070,8070,33.870838,-4.6813496,0.35357884,1.0108447263452618,3.3992,0.4527634686159669,0.8628358983840334,0.2028521897,0.0110988360306107,0.0111299239051974,0.5755255396,0.0486608178357509,0.0465012000150305,42.87069,3.7267637,XMMXCS J021529.0-044052.8
SDSSXCS-5830,5830,34.052451,-4.2406364000000005,0.1525001,1.8157094725227274,2.18039,0.1289146711340332,0.2277455948659668,0.06500882152,0.001944741156038,0.002662662856171,0.1574702485,0.0086333710982581,0.0091308330063241,24.564722,2.1817567,XMMXCS J021612.5-041426.2
SDSSXCS-9876,9876,34.633839,-0.64710184,0.4244845,1.050676940182204,4.11869,0.3494208888854979,0.4480049391145018,0.3440497302,0.0121346459585792,0.0116317959947601,1.062604297,0.0583708003428806,0.0465169875786695,46.684433,4.716803,XMMXCS J021832.1-003849.5
SDSSXCS-27038,27038,34.682168,-5.5493503,0.3632655,0.47682460338287397,0.75737,0.0668283753171875,0.0650799641828124,0.04033560952,0.004648728237902,0.0038946954755978,0.06889232809,0.0081720813964533,0.0074281523801879,20.14078,2.6620274,XMMXCS J021843.7-053257.6
SDSSXCS-41810,41810,34.937616,-4.8892139000000014,0.40652558,0.6968946207794497,1.84041,0.2147984451253661,0.319051369874634,0.03622855412,0.0028348943801288,0.0048315274746833,0.08351605082,0.0084146210612773,0.0110578068109686,23.161264000000003,3.2131472,XMMXCS J021945.0-045321.1
SDSSXCS-12022,12022,35.188631,-3.4323199,0.35042086,0.96594996130304,2.3352,0.272381215334839,0.4117202016651613,0.1199499572,0.0080216670484146,0.0102697247565553,0.2967203874,0.0263373422003083,0.0327105811679748,33.443115,3.2396235,XMMXCS J022045.2-032556.3
SDSSXCS-70387,70387,35.52763200000001,-3.053145,0.466991,0.8830854215646348,3.39262,0.2703590836699217,0.4244885353300782,0.6625822839,0.0243427436793562,0.0240860191871618,1.878337306,0.0862166732391622,0.0847439628156752,27.386892,5.3975825,XMMXCS J022206.6-030311.3
SDSSXCS-5977,5977,35.868932,-8.868980699999998,0.16795832,1.9430451756101335,2.96134,0.3303456515615233,0.3331319564384767,0.1225073443,0.0046812340184514,0.0052112510816101,0.3290312154,0.0219988896460522,0.0213777120367595,26.303790000000003,2.1013763,XMMXCS J022328.5-085208.3
SDSSXCS-12389,12389,35.95740900000001,-5.6121084,0.49984547,0.5109593925374338,1.42615,0.1317584953325805,0.4177497906674194,0.06062100146,0.0130802136539297,0.0177677513496248,0.1293258782,0.0318504946666398,0.0400496790245885,60.04779,9.435257,XMMXCS J022349.7-053643.5
SDSSXCS-9682,9682,35.989955,-4.5891066,0.48891315,0.6284650492261072,1.97796,0.2637992385014038,0.3106789784985961,0.08006738215,0.0056884071885499,0.0072512622405819,0.1883101282,0.0176733595411682,0.0199370103735317,64.5175,9.255419,XMMXCS J022357.5-043520.7
SDSSXCS-55651,55651,36.241647,-3.8137445,0.5569509,0.7386388835761285,3.19691,0.3932969784799804,0.4255787655200196,0.5731150542,0.0308599392388166,0.0317776024674236,1.585842031,0.1033509696591679,0.1134096056029028,40.429893,11.245929,XMMXCS J022457.9-034849.4
SDSSXCS-16227,16227,36.300933,-6.3847585,0.19789001,1.6624973460043517,2.83869,0.3773784714957275,0.4117457435042726,0.2005788239,0.0104405864926657,0.009525840495682,0.5302763857,0.0460121565778629,0.0443690905715834,22.642595,2.2254574,XMMXCS J022512.2-062305.1
SDSSXCS-6955,6955,36.45483,-5.894147599999998,0.22277066,1.495885727687812,2.88631,0.2765196135554197,0.3789302814445801,0.1647115201,0.0063015657114969,0.006789411210813,0.4381388568,0.0298017943891861,0.0334063667054758,32.131187,2.8320866,XMMXCS J022549.1-055338.9
SDSSXCS-64824,64824,36.843741,-3.3619065000000004,0.3426217,0.9510924510307024,2.38159,0.1301065525263673,0.1311353504736327,0.1499491324,0.0034689173615773,0.0035449289725422,0.3732458285,0.0117767935199085,0.0120047828316324,22.62734,2.7154727,XMMXCS J022722.4-032142.8
SDSSXCS-38294,38294,37.114167,0.52438073,0.3849882,1.074095809711902,3.26206,0.2682035639866944,0.3243739390133058,0.2884176989,0.010372694167783,0.0100770390193016,0.804566931,0.0408025471634149,0.0416924502842499,26.807203,3.3853357,XMMXCS J022827.3+003127.7
SDSSXCS-8928,8928,37.114008,-4.4274361,0.4272846,0.8437649900968766,2.64818,0.4936553929345701,0.7379362520654298,0.1185876384,0.0105956231157245,0.0112800798065104,0.3058064013,0.0359150239203852,0.0354827379478508,49.06421,5.028104,XMMXCS J022827.3-042538.7
SDSSXCS-64292,64292,37.126714,-4.7323324,0.59975994,0.6699792635973274,3.08805,0.6937258266108399,1.1896703683891603,0.3827729843,0.0477748420469281,0.0502542145488493,1.044767842,0.1672368517117375,0.1340902227277813,44.472466,15.732617,XMMXCS J022830.4-044356.3
SDSSXCS-11257,11257,37.324097,-5.8960928,0.30611122,1.221782122651996,3.16564,0.526272396737915,0.6680368742620848,0.1101888459,0.0072763814137794,0.0080766834521641,0.303708118,0.0353977299334392,0.0304910226423379,30.346357,3.0067298,XMMXCS J022917.7-055345.9
SDSSXCS-56059,56059,37.541118,-5.6776108,0.4903975,0.7406703839270332,2.51441,0.6272083579208985,1.3324864690791016,0.166397027,0.0299314781764948,0.0456167292504983,0.421590374,0.0791771590058406,0.0886531968767463,34.617752,7.3238792,XMMXCS J023009.8-054039.3
SDSSXCS-8366,8366,37.655177,-4.991535400000001,0.3052906,0.912395305183377,1.88058,0.2285803004252928,0.3337312285747069,0.06615686805,0.0052496086898389,0.0080767256748759,0.1533998851,0.0132200100325748,0.0186726790315663,35.273712,3.6453307,XMMXCS J023037.2-045929.5
SDSSXCS-29665,29665,38.023035,-5.553881700000002,0.57134265,0.812874718818883,4.26555,0.8165290445661619,1.839862496433838,0.2988104397,0.0259035087268794,0.0241483970022318,0.9383936694,0.1117097364391049,0.0899703384254418,65.75315,17.83337,XMMXCS J023205.5-053313.9
SDSSXCS-21975,21975,38.217373,-5.5673107,0.24106659,0.9778555971207578,1.45971,0.1322697979454956,0.2416006880545043,0.025651708,0.0030682620977974,0.0045130114920645,0.05507704926,0.0083621557154092,0.011555900125136,21.467962,2.469235,XMMXCS J023252.1-053402.3
SDSSXCS-33,33,39.971201,-1.5781074,0.3703843,1.7732868139319105,8.15865,0.1526928132543936,0.153457240745606,2.922887753,0.0159469310496822,0.0147911178156867,12.92078852,0.158599324939944,0.1404360783983396,174.6279,6.711433,XMMXCS J023953.0-013441.1
SDSSXCS-13710,13710,40.360994,-0.22771945,0.3844312,0.7062731749574667,1.71535,0.2179347398527222,0.2770126451472778,0.0562151083,0.0058910632495242,0.0089025808362334,0.1272320669,0.016605815349879,0.024037828678344,36.09748,3.890713,XMMXCS J024126.6-001339.7
SDSSXCS-572,572,42.013961,-3.5287329,0.18832776,2.0683985940861653,3.87832,0.0342194517139891,0.0344701302860106,2.78115756,0.0108320652861251,0.0100130148095143,8.354765738,0.0443318521016156,0.0412135450740471,80.27589,6.4063044,XMMXCS J024803.3-033143.4
SDSSXCS-226,226,42.04981400000001,-2.2736092,0.23501849,2.489489047491454,7.67082,0.1936784102060542,0.1948298157939456,2.880885706,0.0181277235754131,0.0183205993014605,12.28735627,0.1793548948147627,0.1720000661015408,97.19366,5.19954,XMMXCS J024811.9-021624.9
SDSSXCS-19061,19061,44.694084,0.20903188,0.25354308,1.3773908205897005,2.91842,1.1160614633702393,1.9534759896297604,0.2103924291,0.0375685193818563,0.0471761232470256,0.5619687079,0.1482322636562526,0.1585180393291844,21.651022,2.3430462,XMMXCS J025846.5+001232.5
SDSSXCS-22,22,113.08444,31.630877,0.18051074,2.81321606408923,6.321,0.089828744182129,0.0903728418178708,3.004366533,0.0138277630448073,0.0135383995355229,11.51563129,0.1017065287957841,0.1002917932196201,120.09137,4.9689746,XMMXCS J073220.2+313751.1
SDSSXCS-11153,11153,114.02488999999998,43.65277,0.44134447,1.0103195831399738,4.02437,0.3322085194814455,0.3659830145185543,0.6552262999,0.022954732341943,0.0220409209521692,2.001911165,0.1098715202352704,0.0925140738110803,46.211533,5.4549975,XMMXCS J073605.9+433909.9
SDSSXCS-36440,36440,116.94019,43.57564,0.542335,0.7402599478224212,2.88404,0.7505919582637941,1.4919957147362064,0.3109240391,0.0525697798135577,0.0825805537195769,0.8268329561,0.1764531702581527,0.2018332592789239,39.056946,9.160927,XMMXCS J074745.6+433432.3
SDSSXCS-103,103,117.70904,17.69577,0.18393488,2.0597163082601293,3.73388,0.1118004820297851,0.1129119129702149,0.2350188342,0.002247221671685,0.0021066452753508,0.6941298931,0.0122017212256037,0.0129079276544581,112.26557,5.977766,XMMXCS J075050.1+174144.7
SDSSXCS-5174,5174,117.72168,50.054819,0.4425146,0.9713221999381039,4.16145,0.7753204102102051,0.9287771317897952,0.4058426792,0.0289530604779691,0.0293704394856301,1.259585312,0.1557399074478711,0.1366621486917689,70.74153000000001,7.1344876,XMMXCS J075053.2+500317.3
SDSSXCS-171828,171828,120.21468,11.18048,0.49233618,0.6055023681134496,2.12382,0.4216273214520263,0.5903863975479737,0.1034261856,0.0124657599891003,0.0165529689865958,0.2484954609,0.0339119314957356,0.0394596664905293,22.032396,6.252678,XMMXCS J080051.5+111049.7
SDSSXCS-1417,1417,120.61019,39.092582,0.35086063,1.3643269140087788,4.87563,0.5170233158859867,0.5322440131140134,0.7871657644,0.0284614941658707,0.0247346344942679,2.636213012,0.1811545054063783,0.1684042625755539,77.27065999999999,4.5961185,XMMXCS J080226.4+390533.2
SDSSXCS-306,306,121.93613,39.771157,0.3653416,1.3985132086077787,5.36887,0.7554792704941402,1.2505419135058595,0.8298956607,0.0425686076905662,0.043179464861475,2.921139966,0.2631773109796724,0.217124238476309,125.72046,6.1404405,XMMXCS J080744.6+394616.1
SDSSXCS-548,548,121.98587,39.847932,0.37543783,0.9365733777626585,2.64424,0.5078156744963378,0.799397232503662,0.1763347651,0.0172473596183639,0.0206507236848293,0.4544920333,0.0626446949742283,0.0605141661783201,33.244803999999995,4.8142986,XMMXCS J080756.6+395052.5
SDSSXCS-6068,6068,122.58381,48.347535,0.54747707,1.1167260921131785,6.01878,0.5712435994758298,0.5882049765241701,1.994466591,0.0603089142641879,0.0601524448846013,7.445679547,0.4562506663745518,0.4247659411792082,107.03311,20.461136,XMMXCS J081020.1+482051.1
SDSSXCS-22904,22904,122.74196,50.091842,0.42731318,0.7222345097045351,1.95499,0.280543389335022,0.4157827736649779,0.1598553327,0.0185418864183338,0.0272886057171457,0.3746938366,0.0425591341942273,0.0612144872622036,37.989098,5.0230927,XMMXCS J081058.0+500530.6
SDSSXCS-212,212,125.82697,15.96613,0.15643018,2.095213573310904,2.94122,0.1105408670897216,0.1120497149102783,0.2938298756,0.00422363079224,0.0042223181526515,0.7871461611,0.017334587267282,0.0179971018141987,82.07597,3.8684688,XMMXCS J082318.4+155758.0
SDSSXCS-19922,19922,126.05448,30.076932,0.31855735,0.9289305169625383,2.07803,0.2317138914055176,0.4481389595944822,0.09468812374,0.0061095208661067,0.0070447603955712,0.2259791823,0.0192055954062825,0.0210908964280076,30.010748,3.8086228,XMMXCS J082413.0+300436.9
SDSSXCS-34676,34676,126.42256,4.207308599999998,0.43681896,1.020452838710873,4.625,1.336426266,1.9407683560000004,0.1192439632,0.0132192092556507,0.0136349835728853,0.3891155218,0.0902477158018367,0.0702533073249353,22.337496,4.446941,XMMXCS J082541.4+041226.3
SDSSXCS-890,890,126.48946,4.2460138,0.23492122,1.8706803566715517,4.58641,0.1589456226237793,0.1607708833762204,1.266119857,0.0127045968275458,0.0154874540543374,4.114940424,0.0832456785975388,0.0809647357945921,61.588547,3.850318,XMMXCS J082557.4+041445.6
SDSSXCS-73851,73851,126.54335,26.417618,0.39258817,0.6527499259528753,1.54413,0.1615113276895141,0.1417939203104858,0.03874991333,0.0032949625224477,0.0036143300660376,0.08460011838,0.008956910954929,0.0083736460804662,23.878248000000003,3.7381406,XMMXCS J082610.4+262503.4
SDSSXCS-481,481,126.60206,4.2714691,0.46112737,0.8473313428225197,2.66928,0.7069698901850585,1.3556445848149412,0.1982027903,0.0267047565507577,0.0428245315210361,0.5125362504,0.0953868741779469,0.1127497879758114,41.52825,13.899333,XMMXCS J082624.4+041617.2
SDSSXCS-56521,56521,127.94853,52.84405,0.5491469,0.8048140436832678,3.97877,0.4245569906239015,0.4824157343760982,0.1211419947,0.0052135736452514,0.0046312253034819,0.3681857989,0.0246829408958204,0.0226029906744115,40.460403,11.00542,XMMXCS J083147.6+525038.5
SDSSXCS-167036,167036,130.01935,29.762837,0.5472723,0.7676087988463616,2.99692,0.602487787795166,1.1419862972048342,0.1048100681,0.0120513881872436,0.0156171054033563,0.2827848973,0.0473111139856436,0.0494605936718623,28.51576,9.915109,XMMXCS J084004.6+294546.2
SDSSXCS-52396,52396,130.29399999999998,0.62689627,0.37811399,0.817548486579051,2.16447,0.4165700983516847,0.3590090726483153,0.05965427115,0.0056568340224288,0.0094547859626442,0.1441876169,0.0195251667179573,0.0271155677527744,23.420599,3.2190528,XMMXCS J084110.5+003736.8
SDSSXCS-84086,84086,130.49836000000002,19.047996,0.43905222,0.7434186175386329,1.95339,0.2688859702506714,0.3624331097493285,0.05602047012,0.0049675484604135,0.0066529441254138,0.1312821515,0.0150110458547769,0.0168300345313702,23.374834,4.308943,XMMXCS J084159.6+190252.7
SDSSXCS-31,31,130.74006,36.365002,0.29645097,2.32236196430978,9.67459,0.5036356997788083,0.5060046892211911,6.295422005,0.0723416147061799,0.0707027284573911,30.71892915,0.9112519222023644,1.055336821345808,139.98386000000002,4.858471,XMMXCS J084257.6+362154.0
SDSSXCS-9115,9115,131.75638,34.853221999999995,0.48017472,0.7215328268575456,2.46536,0.2589085232237549,0.2773499967762451,0.1784121068,0.0091362929363932,0.0094488999513964,0.4490992216,0.0298702329298918,0.0280754242034649,54.6933,7.940431,XMMXCS J084701.5+345111.5
SDSSXCS-11094,11094,131.79699,34.811497,0.51693314,0.8979713666398302,4.0023,0.3034080606140135,0.312664470385986,0.4423130139,0.0145747421595768,0.0142644583882437,1.347965613,0.0560774024541421,0.0550206313512746,20.2018,8.744694,XMMXCS J084711.2+344841.3
SDSSXCS-63450,63450,131.94896,34.9644,0.5547119,0.5780642923691797,1.96988,0.3886582968556518,0.7135890221443479,0.1529916643,0.0215520344508169,0.0358012528158867,0.3593877,0.0489487773116652,0.0694682230699422,28.500505,9.519685,XMMXCS J084747.7+345751.8
SDSSXCS-17518,17518,131.95176999999998,34.89085,0.43854946,0.7341859454586094,2.19659,0.267872376746826,0.4454248372531739,0.1086321999,0.0080932144210069,0.0126068449278678,0.2637244183,0.0251270451465147,0.0273314093128573,41.55876,5.4657454,XMMXCS J084748.4+345327.0
SDSSXCS-19712,19712,132.2006,44.934994,0.5441578,0.6891263322601423,2.7871,0.2320741946754152,0.3118334233245847,0.2299317762,0.0111405726117966,0.0101831571650566,0.6038140565,0.0377474548165518,0.032507052772183,57.45444499999999,11.938684,XMMXCS J084848.1+445605.9
SDSSXCS-325,325,132.61125,0.25174883,0.19828618,1.9337744150755583,3.76631,0.1776683755777588,0.1798309514222413,0.2934840946,0.0048268133622615,0.0045057838035595,0.8701371229,0.023160299082597,0.024268078012645,68.40751999999999,3.2116315,XMMXCS J085026.7+001506.2
SDSSXCS-3800,3800,133.06868,-1.0275919,0.466774,1.1266265047312947,5.22447,0.5834958575498046,0.7498645974501956,1.640045756,0.0724379084732558,0.0782261947427365,5.690260213,0.4073573472924101,0.3591303334056626,92.190025,10.226804,XMMXCS J085216.4-010139.3
SDSSXCS-26424,26424,133.23206000000002,17.96369,0.20101751,1.3537784134830668,2.00545,0.1786539712996826,0.2075617157003173,0.0264394926,0.0013583918726645,0.0012744562005439,0.06243214234,0.0040141640374916,0.0045457966955058,22.65785,2.525362,XMMXCS J085255.6+175749.2
SDSSXCS-46215,46215,133.3836,15.026770999999998,0.41295063,1.142371873480363,4.26965,0.9745597434523928,1.7568993065476075,0.1831207984,0.0151312365043158,0.0154794670260811,0.5753427141,0.1008566902876147,0.0843435607629408,24.549467,3.8092291,XMMXCS J085332.0+150136.3
SDSSXCS-5077,5077,133.7004,-1.3624114,0.36096638,0.9511274538926053,2.53588,0.2932079868061525,0.3128068471938476,0.279881076,0.0153654031303483,0.0162911160105561,0.7111462714,0.0492441527239615,0.0503278086099673,40.68923,3.2910614,XMMXCS J085448.0-012144.6
SDSSXCS-366,366,134.05362,37.934946,0.41036642,1.4326309698351367,6.62691,0.2644323476557613,0.2795043973442386,1.637533891,0.0233214955422114,0.0233872317910595,6.444239207,0.1599260090613068,0.1478066615920452,113.95887,6.539786,XMMXCS J085612.8+375605.7
SDSSXCS-5159,5159,134.16993,5.8953329000000005,0.100435905,2.716408912673375,2.27714,0.0921062531148679,0.0921889888851317,0.06979389635,0.0010504353150015,0.0010615675611106,0.1712993966,0.0038127577518032,0.0044709265854907,24.900331,1.8251007,XMMXCS J085640.7+055343.1
SDSSXCS-16275,16275,134.17255,6.0374421,0.44849384,0.7365630192758817,2.72138,0.7806490303460694,1.4548722376539305,0.05055118204,0.010296143766492,0.0149344017408132,0.1316122394,0.0298803286127023,0.0386064421516629,34.190613,5.810301,XMMXCS J085641.4+060214.7
SDSSXCS-122535,122535,134.37339,9.1090414,0.54163456,0.8580628141049529,3.43064,0.8939030182235106,1.611464066776489,0.3122032273,0.0447602447711326,0.055404434415724,0.8891913253,0.2127343257245643,0.1706914014130586,28.347956,8.381235,XMMXCS J085729.6+090632.5
SDSSXCS-15839,15839,134.68878999999998,17.166191,0.35158435,1.2331807314398837,3.95116,1.060613960071045,1.6051777609289548,0.1460481845,0.0162911912398323,0.0192092229782819,0.4424670829,0.0963180728530737,0.0892259300291281,33.107506,3.7871072,XMMXCS J085845.3+170958.2
SDSSXCS-9803,9803,135.15352,20.894612,0.2528995,1.6437206385143754,4.09661,0.0553388022749024,0.0560173797250973,3.943236085,0.0252303825017454,0.0240203721491036,12.1481712,0.1063807397850595,0.1015178402806746,27.081793,2.5084076,XMMXCS J090036.8+205340.6
SDSSXCS-215682,215682,135.95925,15.188913,0.48675367,0.6284842645738551,1.79023,0.3408370387818604,0.5523178212181397,0.05812251123,0.0062063675186441,0.0132459465340829,0.1330161164,0.0141977122595083,0.0275866233251725,34.236374,6.7405367,XMMXCS J090350.2+151120.0
SDSSXCS-3294,3294,137.20466000000002,14.642122,0.4522699,0.9346187830568561,3.59081,0.0930291385010986,0.0943490714989012,1.387670295,0.0161981241017017,0.0144318143128474,4.029327886,0.0604880078403522,0.0587372548859672,85.29478,8.906096,XMMXCS J090849.1+143831.6
SDSSXCS-10832,10832,137.21426,14.763907,0.46947774,1.1618595598262098,5.56466,0.2485083243266599,0.28658686667334,1.022579937,0.0142291407496626,0.0143067769822631,3.66590925,0.1165150274435959,0.0966714833858546,53.274582,8.270216,XMMXCS J090851.4+144550.0
SDSSXCS-1884,1884,137.21898000000002,28.861933,0.25381398,1.6624368463626396,4.21497,0.3629046548469237,0.5790790901530762,0.4839208791,0.0152341908055623,0.0143211291140594,1.511052513,0.0721708763529613,0.0741670469205539,50.452415,3.209117,XMMXCS J090852.5+285142.9
SDSSXCS-5,5,137.30206,10.975335,0.17046206,2.8071743113695735,5.73067,0.1219559222807618,0.1228516807192381,1.540786836,0.0091826685655214,0.0083673171511364,5.606595112,0.0681298441563438,0.0626311674170416,174.70418,4.9478636,XMMXCS J090912.4+105831.2
SDSSXCS-1948,1948,137.70356999999998,38.835422,0.57146657,1.4489104473695906,10.9782,0.5590585488012696,0.7248920311987312,6.044910603,0.0743217814003314,0.0686269924976183,31.88030801,1.2512925010951683,0.9996531706307792,143.03485,22.849209,XMMXCS J091048.8+385007.5
SDSSXCS-2192,2192,137.79468,17.774291,0.52132344,1.278446214997412,7.66675,0.2879725192236329,0.2922704187763676,2.778121967,0.0308565942853169,0.0339084695932041,11.84696295,0.2562618668242837,0.2535586220097165,130.73935,18.520271,XMMXCS J091110.7+174627.4
SDSSXCS-7903,7903,138.4396,40.940666,0.4457149,1.2667509128940286,6.0527,0.1567271697246095,0.1585912472753907,6.827038972,0.0603417017738623,0.0611416774196342,25.56261837,0.3825250323800127,0.3258392483734305,55.852676,6.05421,XMMXCS J091345.5+405626.3
